ClientId: 1059
Shoes 2/2
Textbook 6/14
MovieRental 5/13
MovieRental 12/19
Shoes 12/2
Shoes 3/1
Shoes 7/26
Textbook 9/23
Shoes 6/17
Lamp 10/14
Phone 9/21
Blu-Ray 8/14
MovieRental 1/6
MovieRental 8/12
Blu-Ray 11/24
Phone 4/5
Song 9/21
Song 12/3
MovieRental 1/6
Lamp 11/6
Shoes 4/17
Lamp 4/1
Blu-Ray 8/3
Phone 5/13
Lamp 2/9
Song 11/16
MovieRental 7/11
Shoes 9/9
Textbook 4/20
Blu-Ray 9/22
MovieRental 6/10
Song 3/24
Shoes 5/26
Song 1/13
Textbook 1/6
Lamp 4/10
Lamp 2/11
Phone 12/16
Textbook 8/20
Song 5/26
MovieRental 10/3
Blu-Ray 11/14
Shoes 8/16
Blu-Ray 8/23
Song 5/9
Lamp 6/11
Phone 5/5
Lamp 9/11
Shoes 11/17
Phone 2/3
Textbook 10/2
Song 10/20
Phone 4/23
Textbook 9/1
Lamp 7/6
Phone 12/14
MovieRental 12/21
Shoes 8/3
Phone 6/8
Blu-Ray 11/14
Textbook 6/25
Blu-Ray 2/18
MovieRental 11/22
Textbook 12/9
Phone 2/20
Blu-Ray 8/3
Phone 9/16
MovieRental 10/4
Shoes 8/20
Lamp 10/17
Phone 9/17
Blu-Ray 8/18
Textbook 2/16
Lamp 12/12
MovieRental 2/20
Song 10/2
Song 9/23
Shoes 2/22
Blu-Ray 2/16
Lamp 7/15
Song 9/10
Song 12/9
Blu-Ray 9/19
Shoes 10/24
Lamp 4/12
Song 2/22
Shoes 4/2
Lamp 9/13
Blu-Ray 6/17
Textbook 11/6
Textbook 10/8
Blu-Ray 3/11
Phone 3/20
Song 2/5
Phone 4/6
Blu-Ray 6/2
MovieRental 12/13
Phone 10/22
Song 10/22
Song 10/13
Blu-Ray 4/15
Phone 1/3
Lamp 10/3
Song 6/18
MovieRental 11/11
Shoes 7/3
Blu-Ray 7/17
Blu-Ray 11/3
Blu-Ray 2/3
Textbook 1/12
Lamp 10/20
Textbook 8/18
Shoes 3/24
Song 9/25
Textbook 7/13
Shoes 8/15
Shoes 3/11
Textbook 2/15
Textbook 12/6
MovieRental 3/25
MovieRental 6/22
Shoes 10/3
MovieRental 12/23
Blu-Ray 1/11
Song 2/7
Phone 4/6
MovieRental 6/22
Phone 8/24
Lamp 8/26
Lamp 8/8
Blu-Ray 11/17
Textbook 11/3
Phone 4/22
Blu-Ray 5/3
Phone 6/5
Blu-Ray 10/8
Textbook 5/13
MovieRental 5/23
Song 12/5
Shoes 10/10
Lamp 6/5
Lamp 4/14
Textbook 9/26
Phone 6/6
Shoes 4/12
Lamp 12/7
Blu-Ray 3/9
Shoes 7/12
Textbook 8/11
Song 6/3
Shoes 9/19
Phone 6/5
Phone 12/19
Textbook 5/10
Lamp 11/12
Lamp 6/16
MovieRental 3/2
Blu-Ray 4/19
Phone 12/25
MovieRental 6/24
Lamp 2/12
Blu-Ray 6/13
Phone 5/13
Phone 5/8
Shoes 6/13
Phone 7/9
Song 6/4
Lamp 6/23
Song 8/1
Textbook 5/4
Song 4/19
Lamp 12/7
Song 7/11
Blu-Ray 12/15
Shoes 7/19
Song 6/2
Phone 5/23
MovieRental 8/26
Textbook 1/26
Lamp 5/5
Shoes 5/8
Song 5/11
Textbook 11/16
Lamp 2/26
Blu-Ray 6/3
Shoes 2/3
MovieRental 3/2
Shoes 10/10
Lamp 10/21
Lamp 7/14
Textbook 12/21
Shoes 4/21
Textbook 5/25
Shoes 7/13
Blu-Ray 11/13
Shoes 6/18
Lamp 1/6
Phone 6/23
Blu-Ray 11/24
Textbook 9/8
Phone 3/21
Textbook 5/25
MovieRental 4/2
Blu-Ray 4/20
Lamp 11/5
Phone 12/25
MovieRental 4/8
MovieRental 5/1
Shoes 10/10
Lamp 6/24
Phone 2/2
Textbook 10/5
Phone 1/2
Textbook 7/9
Lamp 12/11
Textbook 6/1
Textbook 2/21
Shoes 7/19
Blu-Ray 9/15
Shoes 4/18
Lamp 7/18
Blu-Ray 3/25
Phone 9/2
MovieRental 2/5
Phone 10/20
Textbook 5/16
Song 5/1
Lamp 11/12
Lamp 5/12
Lamp 6/16
Shoes 3/5
Lamp 11/12
Shoes 2/26
Shoes 3/14
Textbook 10/24
Lamp 4/5
Shoes 12/19
MovieRental 1/9
MovieRental 3/23
Blu-Ray 5/6
Textbook 2/10
Song 6/23
Shoes 5/19
Lamp 7/21
Shoes 9/15
Lamp 4/22
Shoes 11/7
MovieRental 8/20
Lamp 12/2
Song 10/9
Phone 8/11
Song 4/3
Shoes 2/23
Shoes 6/25
Song 6/15
Lamp 8/9
Phone 5/2
Phone 2/2
Shoes 4/14
Song 10/16
Textbook 7/21
MovieRental 7/15
MovieRental 7/12
Shoes 4/16
Shoes 11/24
Textbook 12/15
Lamp 5/10
Lamp 12/21
MovieRental 1/12
Phone 2/20
Shoes 6/6
Shoes 4/2
Shoes 10/18
Blu-Ray 3/20
Phone 11/17
Song 11/23
Blu-Ray 7/20
Textbook 1/20
Textbook 3/8
MovieRental 3/18
Lamp 6/21
Shoes 8/26
Textbook 9/13
Lamp 4/11
Blu-Ray 4/22
Lamp 4/20
Shoes 9/17
Shoes 10/7
Lamp 9/10
Phone 3/6
Lamp 8/23
Shoes 11/14
Shoes 1/12
MovieRental 10/1
MovieRental 11/15
Blu-Ray 8/23
Textbook 12/14
Phone 12/21
Song 3/16
MovieRental 9/26
Textbook 6/25
Textbook 7/6
MovieRental 7/26
Phone 9/14
Lamp 10/3
Lamp 3/1
Song 3/16
Blu-Ray 7/9
Blu-Ray 5/7
Song 5/26
MovieRental 2/26
Textbook 7/8
Phone 10/23
Phone 4/20
Blu-Ray 11/24
MovieRental 9/13
Lamp 12/7
Shoes 11/20
Blu-Ray 8/4
Song 8/15
Shoes 11/2
Textbook 8/21
Song 3/14
Lamp 5/22
Phone 9/17
Phone 6/3
Phone 3/19
Shoes 11/8
MovieRental 2/22
Textbook 2/22
Shoes 8/5
Phone 2/24
MovieRental 12/26
Textbook 12/1
Textbook 7/9
Textbook 3/25
Song 9/6
Phone 4/16
Shoes 1/12
Phone 11/23
Song 9/25
Lamp 4/7
Song 10/16
MovieRental 4/23
MovieRental 8/19
Phone 9/23
Phone 6/2
Phone 10/18
Phone 10/19
Phone 9/14
Shoes 12/8
Lamp 3/5
Shoes 7/1
Song 8/12
Phone 3/9
Lamp 5/8
Blu-Ray 10/11
Song 12/25
Blu-Ray 7/9
Lamp 5/3
Textbook 12/1
Shoes 12/22
Textbook 12/26
Phone 4/11
Blu-Ray 1/4
Lamp 5/12
Phone 3/5
Phone 12/7
Shoes 8/4
Song 3/25
Lamp 10/12
Lamp 2/9
Textbook 1/4
MovieRental 3/1
Blu-Ray 5/16
Song 10/18
Shoes 9/4
Phone 6/7
Lamp 11/12
Song 4/16
Song 10/5
Blu-Ray 1/21
Shoes 2/9
MovieRental 5/1
Textbook 8/5
Lamp 5/9
Song 4/23
Phone 10/15
Blu-Ray 4/2
Blu-Ray 6/14
Phone 11/20
Song 2/7
Blu-Ray 11/24
Blu-Ray 8/3
Shoes 4/9
MovieRental 11/11
Shoes 3/24
MovieRental 3/9
Blu-Ray 5/7
Lamp 11/25
Blu-Ray 3/3
Textbook 11/1
Textbook 1/8
Shoes 8/22
Phone 4/25
Blu-Ray 4/12
Lamp 5/1
Textbook 9/3
MovieRental 1/19
MovieRental 4/18
Song 1/1
Song 10/22
Shoes 12/9
Blu-Ray 8/16
Lamp 4/16
Blu-Ray 11/12
Textbook 7/3
Shoes 5/4
Song 5/25
Phone 9/9
Shoes 3/9
Phone 6/5
Shoes 7/17
Textbook 2/21
Song 3/26
MovieRental 11/8
Lamp 4/25
MovieRental 6/7
Phone 12/6
Shoes 9/2
Song 10/15
Lamp 3/2
MovieRental 5/18
Shoes 10/6
Blu-Ray 3/7
Shoes 10/26
Shoes 10/24
Phone 5/10
Shoes 3/14
Phone 5/17
Lamp 12/14
Song 11/9
Textbook 4/25
Shoes 5/20
Song 8/8
Phone 9/18
Shoes 11/24
Shoes 5/18
Phone 8/18
Song 5/5
Song 2/4
Blu-Ray 1/12
MovieRental 11/11
Shoes 11/14
Phone 2/11
Song 9/15
Lamp 7/6
Blu-Ray 1/1
Textbook 3/18
Song 9/17
Textbook 6/25
Blu-Ray 4/3
Song 10/1
MovieRental 10/6
Phone 7/3
Lamp 2/10
Song 11/24
MovieRental 8/1
Lamp 12/11
Shoes 10/13
Blu-Ray 7/11
Textbook 7/23
MovieRental 5/14
Shoes 2/19
Blu-Ray 5/10
Phone 8/7
Textbook 3/20
Lamp 8/23
Textbook 2/13
MovieRental 3/10
Phone 10/21
MovieRental 8/22
MovieRental 8/8
Textbook 7/26
Lamp 12/22
Lamp 10/6
Blu-Ray 6/5
Song 11/26
Phone 8/7
Phone 9/2
MovieRental 5/4
Blu-Ray 10/21
Lamp 8/23
Phone 2/2
MovieRental 9/3
Song 7/18
Shoes 1/21
Phone 8/12
Song 5/15
Phone 9/23
Shoes 4/10
Lamp 1/4
Shoes 1/14
Shoes 5/6
Phone 1/5
Blu-Ray 3/22
Shoes 4/1
MovieRental 9/1
Shoes 7/21
Lamp 5/1
MovieRental 7/7
Phone 2/17
Lamp 10/19
Blu-Ray 8/14
MovieRental 2/15
Song 7/9
Shoes 3/2
Song 2/22
Phone 5/16
Shoes 12/24
Shoes 6/20
Blu-Ray 4/18
Song 2/22
Phone 10/21
Lamp 7/3
Shoes 9/7
MovieRental 2/1
Shoes 10/2
Blu-Ray 10/2
Phone 4/12
Song 6/17
Lamp 10/5
MovieRental 4/13
Textbook 8/4
Song 9/9
Textbook 4/7
MovieRental 7/3
Phone 4/14
MovieRental 12/13
Shoes 12/24
Blu-Ray 2/16
Phone 1/17
MovieRental 9/9
Song 12/4
Phone 4/7
Song 3/9
Textbook 4/10
MovieRental 3/8
Lamp 3/11
Lamp 11/2
Phone 12/19
Song 1/10
Lamp 12/20
Song 6/13
Textbook 7/3
Lamp 7/7
Phone 1/3
Shoes 9/25
Song 3/17
Song 10/10
Blu-Ray 11/21
Shoes 2/7
Song 9/25
Shoes 10/7
Lamp 3/16
Phone 10/4
MovieRental 11/1
Lamp 8/9
Blu-Ray 1/23
Shoes 2/17
Phone 1/6
MovieRental 2/3
Song 3/13
Textbook 11/4
MovieRental 12/12
Song 2/9
Song 7/2
Shoes 2/25
Shoes 3/20
Phone 10/11
Phone 12/7
Song 5/3
Blu-Ray 12/10
MovieRental 4/20
Lamp 3/12
Blu-Ray 7/18
Song 8/24
Song 5/14
Shoes 12/4
MovieRental 8/15
Lamp 10/18
Song 9/10
MovieRental 7/1
Phone 1/1
Blu-Ray 11/1
Lamp 1/26
Phone 9/3
Phone 8/26
Textbook 6/22
Lamp 9/5
Textbook 8/19
Phone 12/17
Shoes 4/6
Song 6/12
MovieRental 10/9
MovieRental 3/3
MovieRental 11/14
Blu-Ray 9/11
Textbook 4/18
Textbook 5/13
Phone 3/11
Lamp 10/14
Phone 10/18
Blu-Ray 1/10
Song 3/10
MovieRental 2/6
Blu-Ray 11/4
Lamp 3/17
MovieRental 8/3
Textbook 3/20
Textbook 6/26
Blu-Ray 8/11
Textbook 1/14
Textbook 2/18
Blu-Ray 11/13
Song 2/6
Song 11/11
Song 9/7
Lamp 2/6
Phone 5/17
Lamp 4/17
Blu-Ray 8/11
Song 11/15
Shoes 12/23
Blu-Ray 8/26
Shoes 1/1
Phone 12/18
Blu-Ray 5/15
Phone 8/11
Song 11/20
Shoes 6/18
Textbook 11/13
Lamp 11/1
Shoes 11/25
Textbook 9/12
Shoes 9/7
Phone 2/19
Song 3/19
Shoes 11/13
Shoes 5/10
Phone 7/22
Lamp 6/22
Lamp 9/15
Phone 8/10
Textbook 10/13
Phone 9/7
Lamp 7/20
Lamp 1/20
Phone 5/24
Textbook 11/9
Lamp 10/11
Phone 9/18
Textbook 7/5
Textbook 3/1
MovieRental 4/10
Phone 4/15
Lamp 5/23
Song 11/14
Phone 7/2
Song 2/16
MovieRental 9/13
Blu-Ray 2/4
Song 10/12
Phone 2/16
Textbook 7/17
Song 6/24
Shoes 1/17
MovieRental 4/7
Shoes 9/13
Textbook 8/5
Lamp 8/19
Textbook 10/13
Blu-Ray 5/12
Blu-Ray 5/17
Textbook 12/21
Phone 4/12
Blu-Ray 11/24
Blu-Ray 2/5
Textbook 11/3
Song 10/9
Shoes 10/6
Phone 6/9
Shoes 10/26
Blu-Ray 4/25
Phone 1/19
Song 11/11
MovieRental 12/7
Phone 9/7
MovieRental 4/2
Phone 11/11
Phone 9/21
Song 9/13
Shoes 7/9
Song 12/7
Phone 12/25
Blu-Ray 4/26
Textbook 11/18
Lamp 11/22
Song 3/17
Phone 7/9
Textbook 3/11
Blu-Ray 7/13
Shoes 6/25
Textbook 6/16
Phone 12/22
Lamp 9/10
Lamp 11/8
Song 5/10
Textbook 10/25
MovieRental 5/7
Lamp 2/17
MovieRental 8/24
Song 9/26
Phone 12/7
Song 12/11
Song 11/1
Song 4/2
Phone 9/10
Shoes 2/19
Shoes 7/20
Blu-Ray 12/3
Textbook 2/4
Phone 12/7
Phone 10/6
Textbook 10/10
Textbook 7/26
Textbook 8/3
Phone 6/19
Blu-Ray 8/11
Blu-Ray 9/4
Phone 9/15
Blu-Ray 12/9
Lamp 10/10
Blu-Ray 10/23
Lamp 8/23
Song 5/4
MovieRental 9/5
Textbook 10/18
Lamp 3/18
Phone 6/11
Lamp 12/24
MovieRental 10/10
Textbook 5/25
Lamp 9/3
Phone 11/13
Blu-Ray 9/18
Textbook 10/25
Lamp 4/11
Textbook 1/1
MovieRental 7/16
MovieRental 4/5
Phone 6/4
MovieRental 6/4
Lamp 3/5
Shoes 10/6
Blu-Ray 2/18
Textbook 10/6
Textbook 9/1
MovieRental 5/13
Blu-Ray 11/16
Lamp 6/10
Song 1/18
Blu-Ray 5/4
Blu-Ray 2/18
Phone 5/22
Lamp 3/7
Phone 11/2
MovieRental 7/15
Phone 10/23
Lamp 11/11
Phone 10/21
Textbook 7/7
Phone 1/13
Blu-Ray 9/17
Textbook 7/18
Shoes 11/1
Shoes 3/1
Lamp 10/4
Lamp 11/12
MovieRental 6/26
Phone 4/2
Song 3/12
Lamp 7/8
Lamp 5/5
Song 5/18
Textbook 10/11
Song 2/7
Textbook 8/18
Phone 11/19
Lamp 8/14
Textbook 4/3
MovieRental 9/11
Phone 11/17
Song 6/15
Textbook 2/6
Phone 5/17
Song 3/21
Blu-Ray 7/20
Lamp 11/16
MovieRental 3/4
Textbook 6/16
MovieRental 8/12
Song 2/1
Song 1/23
Blu-Ray 5/10
Shoes 2/17
Blu-Ray 5/1
Textbook 3/24
Blu-Ray 6/21
Textbook 2/3
Textbook 11/7
Lamp 10/22
Lamp 1/21
MovieRental 11/13
Lamp 2/3
MovieRental 5/4
Lamp 5/8
Shoes 9/20
Song 1/26
Phone 12/10
Lamp 1/24
Textbook 2/18
Phone 8/8
Shoes 2/18
Shoes 2/3
Shoes 1/24
Blu-Ray 8/12
Textbook 6/6
Song 2/18
Shoes 11/6
Lamp 7/24
Blu-Ray 2/17
Phone 2/17
MovieRental 10/23
Lamp 2/25
Shoes 2/10
Shoes 8/21
Textbook 1/8
Song 11/25
Blu-Ray 12/6
Blu-Ray 3/3
Song 2/19
Song 10/22
Shoes 2/11
Lamp 4/3
Song 1/22
Shoes 11/10
Blu-Ray 10/1
Blu-Ray 11/7
Blu-Ray 9/24
Textbook 9/26
Textbook 10/24
Lamp 12/19
Shoes 5/10
MovieRental 6/20
Lamp 3/15
Textbook 8/9
Song 9/23
Textbook 8/18
Song 12/14
MovieRental 12/3
Song 9/26
Textbook 8/6
Textbook 8/10
MovieRental 1/13
Phone 8/26
MovieRental 2/9
Phone 4/19
Shoes 1/18
Phone 3/11
Shoes 5/17
Phone 8/8
Blu-Ray 2/4
Lamp 10/7
Song 5/22
Phone 1/3
Phone 5/7
Lamp 11/2
Blu-Ray 7/25
MovieRental 8/24
MovieRental 2/3
Song 1/16
Shoes 8/25
Song 3/22
MovieRental 12/8
MovieRental 4/2
Song 6/24
Phone 8/2
Phone 7/17
Phone 11/13
Textbook 4/14
Shoes 3/24
Blu-Ray 3/8
Textbook 3/18
Blu-Ray 2/5
MovieRental 4/8
Lamp 3/22
Shoes 3/24
Song 6/12
Blu-Ray 11/11
Textbook 6/9
Song 10/9
Song 2/26
Shoes 1/4
Phone 8/5
Lamp 9/1
Shoes 10/25
Phone 11/1
Phone 4/15
Textbook 7/20
Shoes 1/23
Blu-Ray 7/12
Shoes 7/22
MovieRental 6/9
Song 12/19
Song 6/4
MovieRental 8/4
Song 10/20
Textbook 8/21
Phone 8/26
MovieRental 11/18
Blu-Ray 10/15
Textbook 10/23
Phone 3/1
Textbook 1/10
MovieRental 12/25
MovieRental 12/12
Lamp 12/1
Shoes 5/12
Blu-Ray 11/3
Shoes 2/24
Song 5/26
Song 6/22
Lamp 3/1
Lamp 7/10
Blu-Ray 8/24
Textbook 12/8
MovieRental 3/25
Textbook 11/18
MovieRental 9/17
Blu-Ray 1/15
Lamp 3/22
MovieRental 2/14
Blu-Ray 2/11
MovieRental 9/11
MovieRental 11/1
Phone 7/25
Textbook 3/16
MovieRental 10/24
Song 9/13
Textbook 3/22
Song 5/24
Shoes 2/3
Lamp 3/11
Shoes 5/5
Textbook 5/22
Shoes 7/12
Textbook 7/24
Shoes 7/14
Phone 10/1
Textbook 6/14
Phone 11/26
Textbook 11/12
Textbook 4/16
Song 8/19
Lamp 10/16
Textbook 3/20
Phone 1/22
Phone 6/23
Blu-Ray 6/19
Textbook 3/16
Song 1/5
Phone 3/9
MovieRental 9/19
MovieRental 2/4
MovieRental 10/25
Phone 5/20
Textbook 2/7
MovieRental 4/23
Lamp 3/16
Textbook 8/14
Phone 8/23
MovieRental 7/24
Phone 5/11
Blu-Ray 11/24
Textbook 1/11
Lamp 9/23
Song 12/1
Blu-Ray 5/22
Phone 2/25
Blu-Ray 6/14
Phone 7/22
Song 3/7
MovieRental 8/12
Shoes 11/10
MovieRental 3/10
Lamp 1/2
Song 8/24
MovieRental 3/14
Lamp 11/15
Lamp 11/1
Phone 11/17
MovieRental 6/7
Song 1/22
Song 7/6
MovieRental 4/24
Textbook 12/18
Shoes 7/23
Textbook 6/2
Shoes 11/23
MovieRental 3/12
Textbook 12/16
MovieRental 7/2
MovieRental 3/22
Shoes 2/10
Lamp 1/17
Blu-Ray 7/5
Lamp 5/22
Song 6/21
Phone 4/8
Shoes 7/22
Phone 12/21
Textbook 7/19
Lamp 3/19
Shoes 11/17
Phone 9/6
Song 12/7
Lamp 3/3
Phone 2/12
Blu-Ray 7/16
Shoes 3/13
Textbook 4/15
Song 11/21
MovieRental 12/10
Song 12/7
Blu-Ray 1/5
Song 2/5
Phone 3/9
Song 5/22
MovieRental 5/13
Lamp 8/14
Shoes 11/7
Blu-Ray 1/5
Lamp 12/10
MovieRental 4/7
Textbook 2/17
Shoes 10/23
Lamp 1/12
MovieRental 4/23
MovieRental 6/7
Textbook 4/9
Blu-Ray 10/10
Song 12/13
Blu-Ray 4/13
Lamp 7/4
Song 9/10
Phone 7/19
Lamp 7/15
Phone 9/26
Textbook 11/2
Textbook 9/25
Textbook 12/14
Blu-Ray 6/15
Lamp 2/4
Song 4/21
Shoes 9/1
Textbook 9/2
Shoes 8/17
