ClientId: 1271
MovieRental 9/10
MovieRental 2/20
Blu-Ray 8/4
Phone 6/20
Blu-Ray 7/24
Lamp 3/6
MovieRental 6/19
Song 4/12
Textbook 6/26
Shoes 2/1
Phone 10/5
Lamp 5/23
Textbook 4/12
Textbook 8/9
Phone 2/14
Phone 12/7
Shoes 6/20
Lamp 8/24
Blu-Ray 7/17
Shoes 11/4
Blu-Ray 11/25
Song 9/14
Phone 10/24
MovieRental 8/23
MovieRental 3/2
Lamp 1/7
MovieRental 8/25
Phone 2/25
Song 12/21
Lamp 10/19
Blu-Ray 5/10
Song 6/13
Blu-Ray 8/12
Phone 12/24
Lamp 5/25
Shoes 8/8
Phone 11/15
MovieRental 6/22
Textbook 6/23
Blu-Ray 3/12
Song 3/7
Phone 11/13
Blu-Ray 9/16
Song 1/6
Shoes 10/14
Shoes 4/11
MovieRental 12/23
MovieRental 5/3
Song 9/3
MovieRental 3/9
Phone 1/21
Song 7/2
Textbook 3/14
Shoes 7/15
Song 6/6
Textbook 1/7
Textbook 12/3
MovieRental 8/1
Song 9/24
Phone 4/2
MovieRental 1/17
Shoes 12/5
Lamp 6/18
Lamp 3/19
Song 1/3
Shoes 3/13
Blu-Ray 7/10
Phone 4/2
Textbook 6/4
Textbook 3/7
Lamp 4/12
Song 5/18
Phone 2/14
Song 7/1
Textbook 5/7
Phone 1/9
Textbook 9/16
MovieRental 2/18
Textbook 6/11
MovieRental 4/22
Shoes 3/1
Shoes 6/17
Lamp 2/11
Blu-Ray 11/19
MovieRental 12/5
MovieRental 6/4
Song 12/24
Song 4/22
Lamp 9/11
Textbook 1/13
Shoes 7/15
Textbook 10/25
Lamp 9/12
MovieRental 4/8
Phone 4/1
Shoes 4/10
Lamp 12/5
Blu-Ray 7/13
Lamp 3/13
Textbook 3/12
Phone 3/24
Shoes 2/18
Textbook 2/7
Song 12/7
Phone 11/26
Lamp 12/7
Lamp 6/8
Song 12/14
Textbook 1/26
Lamp 1/23
Song 4/5
Phone 3/22
Blu-Ray 7/21
Shoes 7/4
Song 3/24
MovieRental 3/11
Song 4/25
Blu-Ray 1/1
MovieRental 10/2
Textbook 10/10
Phone 9/4
Textbook 8/22
Lamp 4/11
Blu-Ray 8/10
Lamp 12/8
Lamp 8/11
Textbook 5/15
Lamp 3/3
Blu-Ray 11/1
Textbook 4/21
Song 11/19
Song 5/4
Phone 2/1
Song 4/18
Textbook 2/7
MovieRental 11/26
Song 5/16
Shoes 11/11
Phone 10/15
Textbook 4/7
Textbook 6/14
Phone 1/23
MovieRental 2/26
Shoes 9/22
Lamp 7/12
Song 6/19
Textbook 3/8
Lamp 5/22
MovieRental 5/10
Phone 5/15
Blu-Ray 2/6
Shoes 5/2
Textbook 12/5
MovieRental 8/4
Textbook 3/25
MovieRental 9/23
Phone 6/17
Lamp 4/10
Blu-Ray 7/12
Textbook 10/8
MovieRental 8/1
MovieRental 10/25
Textbook 6/7
Blu-Ray 1/22
MovieRental 4/4
MovieRental 12/19
Lamp 2/10
Song 6/23
Phone 1/17
Song 7/19
Shoes 3/7
Shoes 9/13
Blu-Ray 8/24
Blu-Ray 7/20
Song 8/18
Blu-Ray 1/6
Blu-Ray 12/15
MovieRental 1/12
Lamp 11/24
Blu-Ray 10/8
Lamp 2/19
MovieRental 9/1
Blu-Ray 5/20
Textbook 6/25
Blu-Ray 12/5
Lamp 2/7
Lamp 1/25
Textbook 10/23
MovieRental 3/17
Textbook 7/1
Blu-Ray 3/17
Lamp 7/12
Phone 7/20
Song 12/19
Shoes 9/21
Phone 7/6
Blu-Ray 3/25
Lamp 3/12
Song 11/20
Lamp 9/22
MovieRental 3/4
Shoes 11/19
Lamp 1/9
Song 4/22
Song 11/18
Phone 5/7
Textbook 6/23
Textbook 1/9
Phone 1/15
Song 6/13
Shoes 2/1
Song 9/16
Blu-Ray 3/22
MovieRental 5/13
Blu-Ray 11/22
Shoes 10/16
Lamp 3/13
Lamp 10/22
MovieRental 5/10
Blu-Ray 6/26
Lamp 12/8
Shoes 5/15
Song 10/3
Song 5/17
Shoes 6/20
Shoes 4/10
Song 11/2
Textbook 8/3
Blu-Ray 1/24
Shoes 3/10
Textbook 1/22
Shoes 3/6
Shoes 3/18
Textbook 2/26
MovieRental 10/3
Shoes 1/18
Blu-Ray 4/18
Song 9/11
Shoes 11/12
Shoes 8/22
Shoes 4/19
Shoes 2/5
Blu-Ray 8/25
Blu-Ray 7/24
Blu-Ray 8/13
MovieRental 5/4
Textbook 4/14
Lamp 3/26
Textbook 2/17
Blu-Ray 4/17
Song 4/1
Lamp 10/26
Blu-Ray 11/10
Lamp 10/17
Shoes 6/24
Textbook 4/3
Song 7/25
Shoes 12/14
Song 9/12
Song 8/21
Shoes 1/23
Textbook 2/19
Textbook 12/20
Phone 10/1
Shoes 4/12
Lamp 9/6
Lamp 1/11
Shoes 3/15
MovieRental 2/4
Phone 7/24
MovieRental 1/3
Song 2/21
Shoes 2/25
Phone 5/16
Lamp 10/6
Lamp 3/10
MovieRental 6/18
Blu-Ray 5/21
Song 12/16
Song 7/22
Phone 8/17
Shoes 7/12
Shoes 9/16
Lamp 9/15
MovieRental 6/23
MovieRental 10/18
Blu-Ray 8/18
Phone 4/17
Phone 10/18
Shoes 4/19
MovieRental 9/14
MovieRental 10/20
Lamp 11/10
Song 4/18
Song 12/22
Shoes 1/14
MovieRental 6/9
Blu-Ray 12/5
Song 3/2
MovieRental 10/25
Textbook 8/20
Phone 6/11
Phone 6/10
MovieRental 11/9
Blu-Ray 6/2
Blu-Ray 11/24
Phone 3/5
Lamp 6/12
Blu-Ray 3/15
Lamp 6/9
Lamp 11/24
Shoes 4/10
Textbook 2/2
MovieRental 4/22
Song 12/17
MovieRental 4/1
Phone 8/11
MovieRental 2/1
Song 8/18
Textbook 4/26
Phone 1/10
Song 10/15
Phone 6/6
Lamp 6/12
Textbook 11/21
Phone 11/2
MovieRental 8/23
Lamp 4/6
Blu-Ray 3/7
Lamp 11/20
Shoes 6/9
Blu-Ray 7/2
Song 12/16
Song 9/23
Blu-Ray 3/18
Textbook 10/9
Shoes 6/12
Blu-Ray 11/14
Textbook 7/15
Textbook 11/20
Textbook 9/16
Phone 11/26
Song 8/2
MovieRental 8/25
Song 12/11
MovieRental 4/9
MovieRental 10/17
Textbook 6/1
MovieRental 5/5
Phone 9/4
Shoes 1/4
Shoes 10/24
Phone 2/26
Phone 8/19
Shoes 1/7
Lamp 1/25
Textbook 1/8
Shoes 1/3
Song 2/22
Lamp 7/25
Blu-Ray 5/23
Phone 9/21
Blu-Ray 6/10
Shoes 2/25
Phone 10/12
Blu-Ray 3/7
MovieRental 5/9
MovieRental 5/14
Textbook 3/12
Textbook 3/2
Phone 3/14
Phone 8/22
MovieRental 3/25
Blu-Ray 1/1
MovieRental 9/24
Shoes 1/14
Blu-Ray 9/17
Lamp 12/5
Blu-Ray 6/5
MovieRental 8/11
Phone 5/8
Lamp 8/15
Shoes 5/18
MovieRental 9/1
Song 9/23
Blu-Ray 7/1
Blu-Ray 9/14
Textbook 3/18
Shoes 1/3
Shoes 1/20
Shoes 1/17
Lamp 2/24
Textbook 8/2
Textbook 3/22
Blu-Ray 6/18
Shoes 2/18
Blu-Ray 4/18
Textbook 1/1
Phone 2/22
Phone 7/23
MovieRental 4/12
Lamp 1/22
Lamp 11/21
Textbook 1/5
MovieRental 9/16
Shoes 11/3
Textbook 1/4
Textbook 9/25
Song 2/23
Blu-Ray 11/1
MovieRental 1/17
Blu-Ray 9/19
MovieRental 5/4
Phone 5/7
Textbook 3/1
Blu-Ray 1/22
Song 4/13
MovieRental 7/9
MovieRental 7/15
Textbook 11/19
Blu-Ray 4/4
Textbook 3/22
MovieRental 8/18
Song 5/24
Blu-Ray 2/21
Phone 5/10
Blu-Ray 6/16
Blu-Ray 4/21
Blu-Ray 7/23
Shoes 5/19
Shoes 3/12
Phone 12/5
Shoes 6/3
Blu-Ray 1/9
Song 1/5
Shoes 7/25
Blu-Ray 11/3
Blu-Ray 1/4
Blu-Ray 11/3
Lamp 6/12
Blu-Ray 7/25
MovieRental 3/23
Shoes 6/8
Phone 2/17
MovieRental 3/2
Song 10/16
Lamp 2/26
Lamp 10/13
Blu-Ray 1/16
Lamp 12/20
Shoes 6/5
Phone 10/4
Blu-Ray 1/9
Phone 8/4
Phone 12/16
Phone 9/14
Lamp 9/16
Shoes 3/23
Lamp 3/2
Textbook 11/11
Textbook 4/5
Lamp 6/14
Phone 8/8
Song 8/1
Phone 1/11
Textbook 5/9
Shoes 8/4
MovieRental 1/16
MovieRental 9/11
Shoes 7/3
Phone 8/23
Song 6/20
Textbook 7/21
Lamp 1/21
Textbook 5/8
Song 7/17
Shoes 5/16
Lamp 6/16
Blu-Ray 8/9
Lamp 4/24
Lamp 8/15
MovieRental 6/12
Phone 10/22
MovieRental 11/1
Song 12/14
Textbook 3/21
Lamp 6/25
MovieRental 8/1
Textbook 9/12
Song 4/7
Textbook 12/25
Textbook 12/17
Blu-Ray 2/21
Song 4/10
Textbook 9/11
Phone 3/23
Shoes 5/18
Shoes 7/14
Phone 9/22
Lamp 12/2
Shoes 8/11
Shoes 5/16
MovieRental 4/6
MovieRental 4/21
Lamp 11/16
Lamp 5/9
Phone 3/22
Blu-Ray 11/22
MovieRental 2/19
MovieRental 6/9
Blu-Ray 3/8
Lamp 7/2
Phone 2/1
MovieRental 8/19
MovieRental 8/8
MovieRental 7/26
Shoes 9/14
Blu-Ray 8/23
Blu-Ray 8/8
Textbook 7/16
Song 3/11
Phone 6/25
Phone 5/23
Blu-Ray 6/19
Shoes 1/26
Blu-Ray 4/7
Shoes 6/20
Textbook 1/20
MovieRental 1/5
Lamp 4/8
Blu-Ray 2/2
Shoes 4/23
Song 2/15
Textbook 8/24
Blu-Ray 12/7
Blu-Ray 7/18
MovieRental 10/3
Phone 7/16
Lamp 7/17
Blu-Ray 2/6
Blu-Ray 10/7
Lamp 1/22
Shoes 4/8
Blu-Ray 3/7
Shoes 7/9
Phone 7/22
Lamp 11/18
Blu-Ray 5/17
Textbook 12/23
Phone 11/14
Song 11/24
MovieRental 6/20
Lamp 3/4
Lamp 3/5
MovieRental 11/18
Shoes 10/26
Shoes 5/22
Blu-Ray 1/7
MovieRental 2/7
Phone 6/15
Blu-Ray 9/26
Lamp 4/12
Shoes 3/23
Phone 4/6
Song 9/14
MovieRental 11/20
Lamp 10/25
Lamp 5/4
MovieRental 2/1
Phone 7/7
Shoes 6/5
MovieRental 9/13
Blu-Ray 1/19
MovieRental 11/4
Textbook 3/13
Song 4/22
Song 3/9
Song 7/15
Phone 12/11
Blu-Ray 10/19
Lamp 1/4
Lamp 1/11
Phone 3/2
MovieRental 5/13
Shoes 5/4
MovieRental 8/9
Lamp 6/6
Shoes 3/16
Lamp 2/22
Blu-Ray 11/21
Textbook 3/24
Blu-Ray 3/15
Shoes 7/19
Phone 11/6
Song 10/25
Shoes 8/11
Blu-Ray 4/26
Lamp 11/4
Phone 7/18
Song 5/24
Blu-Ray 5/18
Lamp 4/11
Blu-Ray 3/11
MovieRental 12/23
Lamp 12/21
Blu-Ray 4/4
Phone 12/13
MovieRental 2/7
Shoes 9/12
Song 3/6
Textbook 6/8
Phone 9/18
MovieRental 5/5
Shoes 5/3
Phone 4/23
Blu-Ray 1/16
Shoes 4/26
Textbook 12/10
MovieRental 4/23
Textbook 10/3
MovieRental 1/17
MovieRental 3/20
Song 7/10
Song 2/2
MovieRental 9/17
Phone 1/6
Textbook 9/23
Song 6/16
Blu-Ray 7/26
Textbook 2/18
MovieRental 6/2
Blu-Ray 10/17
Blu-Ray 7/11
Phone 7/4
Shoes 2/7
Blu-Ray 10/4
Song 1/5
Song 9/20
Shoes 11/8
Phone 10/17
Textbook 6/16
Shoes 1/12
MovieRental 9/1
Phone 11/8
Phone 6/25
Textbook 8/19
Shoes 6/6
Song 8/10
Blu-Ray 1/13
Lamp 1/24
Song 3/23
Textbook 10/15
Shoes 8/19
MovieRental 7/11
Phone 12/13
Phone 8/25
Textbook 12/19
MovieRental 1/15
Phone 4/18
Song 3/7
Textbook 10/2
Shoes 6/23
MovieRental 9/11
Textbook 10/17
Phone 1/18
Textbook 4/19
Song 4/13
Song 12/22
Lamp 6/23
Blu-Ray 9/3
Phone 12/8
Lamp 6/11
Phone 9/6
Shoes 7/23
Lamp 2/16
Phone 12/1
Song 10/12
Song 8/20
Song 4/24
Song 3/1
Textbook 4/10
Shoes 9/9
MovieRental 7/25
MovieRental 8/13
Textbook 5/26
Shoes 5/26
MovieRental 4/13
Song 5/6
Phone 7/7
Blu-Ray 4/21
Textbook 10/14
MovieRental 5/10
Textbook 10/11
Lamp 11/3
Phone 11/10
Textbook 4/1
Blu-Ray 7/13
Phone 2/3
Phone 12/20
MovieRental 5/20
Blu-Ray 2/19
Phone 4/16
Textbook 7/16
Shoes 11/13
Blu-Ray 4/12
Blu-Ray 2/23
Blu-Ray 4/21
Song 6/19
Blu-Ray 8/16
Textbook 11/18
Blu-Ray 12/14
Phone 11/26
Blu-Ray 12/4
Shoes 9/6
MovieRental 7/12
Phone 12/19
Song 3/4
Phone 1/16
Blu-Ray 8/10
Song 9/3
Phone 7/11
Textbook 2/16
Song 12/11
Textbook 12/15
Textbook 9/19
MovieRental 7/4
Lamp 3/26
Shoes 8/6
Shoes 9/13
Blu-Ray 7/2
Song 3/3
Song 6/4
MovieRental 1/5
Phone 6/13
Lamp 8/11
Blu-Ray 5/24
MovieRental 4/7
Phone 5/22
Lamp 8/10
Song 8/9
Blu-Ray 8/1
Blu-Ray 4/19
Blu-Ray 5/21
Phone 2/25
Blu-Ray 2/21
Phone 9/25
Lamp 3/2
Shoes 5/23
Phone 6/11
Blu-Ray 1/26
Blu-Ray 4/16
Phone 5/2
Textbook 4/8
MovieRental 6/13
Shoes 12/18
Blu-Ray 7/25
Song 1/22
Textbook 4/15
Blu-Ray 3/21
MovieRental 2/8
Blu-Ray 6/10
MovieRental 5/24
MovieRental 8/18
Blu-Ray 6/2
Phone 7/3
Phone 8/11
Phone 10/4
Shoes 9/13
MovieRental 4/6
Lamp 2/5
Lamp 9/17
Textbook 8/11
Phone 11/15
Lamp 12/26
Shoes 10/21
Blu-Ray 5/10
Shoes 1/24
Phone 8/6
Shoes 12/11
Lamp 3/13
Lamp 2/23
MovieRental 3/12
Phone 12/19
Blu-Ray 3/12
Song 1/26
Lamp 2/16
Song 1/4
Blu-Ray 3/20
Textbook 9/12
Textbook 1/21
Blu-Ray 5/21
Phone 10/12
Lamp 11/14
MovieRental 5/1
Textbook 3/14
Textbook 6/16
Lamp 8/1
MovieRental 5/1
Blu-Ray 3/2
Blu-Ray 1/7
Blu-Ray 2/2
MovieRental 3/17
MovieRental 3/19
MovieRental 2/23
Lamp 7/4
Phone 5/22
Shoes 12/15
MovieRental 9/6
MovieRental 11/9
Phone 4/13
Shoes 9/15
Phone 3/3
Textbook 8/2
Shoes 6/23
Phone 4/4
Phone 8/9
MovieRental 7/3
Lamp 4/1
MovieRental 12/11
MovieRental 3/22
Shoes 9/15
Lamp 6/26
Shoes 7/13
Lamp 4/24
MovieRental 4/8
Lamp 7/1
Phone 5/26
Phone 5/8
Phone 4/11
Textbook 1/21
Textbook 1/19
MovieRental 2/25
Shoes 11/6
MovieRental 9/25
Song 11/24
Blu-Ray 12/1
Shoes 2/24
Blu-Ray 9/2
Lamp 4/1
Textbook 12/2
Lamp 9/7
MovieRental 3/23
Blu-Ray 3/26
Textbook 9/2
Lamp 10/1
Blu-Ray 11/14
Lamp 8/3
Blu-Ray 1/4
Blu-Ray 6/4
Song 1/9
Textbook 3/17
Textbook 12/16
Phone 1/11
Lamp 8/13
Phone 11/23
Lamp 8/2
Lamp 12/25
Phone 10/23
Phone 1/12
MovieRental 4/9
Blu-Ray 12/8
Lamp 1/14
Textbook 9/19
Phone 1/2
MovieRental 2/25
Textbook 12/13
Lamp 12/25
Blu-Ray 3/3
Blu-Ray 2/23
Blu-Ray 8/21
Shoes 8/3
Phone 4/22
Shoes 2/2
Phone 10/6
Shoes 1/10
Shoes 8/26
MovieRental 6/23
Blu-Ray 5/11
Lamp 8/8
MovieRental 12/11
Lamp 9/15
Phone 1/2
Blu-Ray 6/23
Song 10/17
Blu-Ray 1/22
Phone 2/9
Song 2/13
Lamp 6/17
Shoes 4/8
MovieRental 7/16
Lamp 8/11
Blu-Ray 6/1
Phone 7/20
Textbook 4/9
Phone 11/13
Shoes 8/19
Song 4/10
Song 4/24
Blu-Ray 3/15
Textbook 9/2
Song 9/5
Song 8/19
Blu-Ray 1/6
Blu-Ray 3/9
Lamp 8/5
Lamp 12/14
Shoes 11/6
Phone 9/21
Song 7/4
Phone 12/3
Textbook 4/5
MovieRental 2/6
MovieRental 5/15
MovieRental 3/20
Shoes 8/8
Textbook 12/1
Blu-Ray 6/24
Phone 4/14
Phone 12/11
Song 2/4
Phone 7/20
MovieRental 6/6
Shoes 5/17
Phone 8/26
Blu-Ray 5/8
MovieRental 10/24
Song 4/1
Blu-Ray 8/24
Shoes 5/16
Song 4/15
Song 7/10
Blu-Ray 2/2
Phone 6/14
Song 3/23
MovieRental 3/19
Textbook 3/12
Lamp 4/8
Textbook 11/26
Song 10/24
Shoes 11/3
Song 9/21
Phone 8/3
Textbook 11/25
Shoes 8/24
Shoes 9/21
Song 8/4
Song 1/16
Lamp 6/25
Lamp 7/23
Lamp 3/15
Blu-Ray 9/17
Textbook 8/9
Song 10/6
Lamp 3/16
Blu-Ray 5/18
Song 10/14
Song 10/12
MovieRental 11/24
Lamp 10/7
Textbook 2/8
MovieRental 1/26
Lamp 1/2
Song 9/21
Phone 9/17
Blu-Ray 2/22
Lamp 8/24
Lamp 6/6
Phone 3/2
Lamp 1/4
Shoes 9/2
Textbook 9/17
Textbook 6/22
Blu-Ray 12/16
Lamp 5/4
Blu-Ray 3/11
Phone 4/9
Textbook 7/8
Phone 12/18
Phone 10/8
Shoes 9/13
Shoes 11/18
Shoes 9/13
Blu-Ray 5/21
Blu-Ray 4/22
Song 9/5
Phone 2/11
Blu-Ray 3/20
Blu-Ray 11/25
MovieRental 6/22
Textbook 8/12
Lamp 9/18
MovieRental 8/10
Lamp 11/23
Lamp 11/1
Phone 7/14
Shoes 3/9
MovieRental 7/23
Blu-Ray 12/6
MovieRental 9/5
Shoes 10/20
Shoes 12/13
Lamp 3/4
Song 1/18
Blu-Ray 8/18
Phone 4/8
Blu-Ray 4/10
Blu-Ray 2/17
Lamp 12/14
Song 1/24
Blu-Ray 11/24
Phone 2/9
Textbook 12/21
MovieRental 8/3
Lamp 8/5
Blu-Ray 11/7
Phone 6/1
Phone 7/1
MovieRental 6/10
MovieRental 11/3
Textbook 7/23
Song 9/5
Blu-Ray 4/1
Textbook 3/14
Phone 8/14
Phone 12/26
Lamp 10/14
Lamp 4/25
MovieRental 11/8
Textbook 3/23
Shoes 9/18
Song 6/1
Phone 10/3
Lamp 9/6
Phone 1/15
Phone 5/5
Phone 10/9
Blu-Ray 2/15
Shoes 8/12
Phone 1/12
Blu-Ray 10/17
MovieRental 3/18
Shoes 5/15
Phone 9/7
Blu-Ray 8/14
Lamp 5/7
Blu-Ray 12/14
Song 5/10
Shoes 6/25
Textbook 2/1
Song 9/15
Phone 2/13
Lamp 11/19
Shoes 8/9
Lamp 11/22
Shoes 3/7
MovieRental 5/25
Song 7/9
Song 6/11
Lamp 1/26
Shoes 10/25
Phone 4/19
MovieRental 5/3
Lamp 12/10
Lamp 2/2
Lamp 12/16
Blu-Ray 11/23
Shoes 9/19
Blu-Ray 7/16
Blu-Ray 12/6
MovieRental 2/13
Shoes 8/12
Phone 8/21
MovieRental 6/8
Song 5/20
Shoes 12/11
Lamp 1/12
Phone 11/14
Textbook 7/8
Song 9/17
Textbook 9/11
Phone 7/5
Lamp 1/14
Textbook 7/5
Shoes 3/23
Shoes 6/6
Song 2/7
Phone 9/3
Blu-Ray 6/25
Blu-Ray 5/3
Blu-Ray 6/17
Blu-Ray 12/19
Textbook 7/8
Shoes 4/9
Shoes 4/7
Song 6/2
Blu-Ray 5/19
Blu-Ray 8/22
Blu-Ray 8/20
Shoes 6/25
Shoes 9/13
Blu-Ray 12/11
Song 9/3
Song 11/9
Lamp 1/21
Shoes 6/19
Lamp 1/10
Song 6/7
MovieRental 10/12
Blu-Ray 8/12
Blu-Ray 7/3
Shoes 9/15
MovieRental 1/11
MovieRental 9/18
Shoes 6/1
Textbook 2/20
Lamp 10/3
Lamp 6/24
Song 8/14
MovieRental 8/16
Shoes 9/2
Phone 2/16
Song 11/15
Phone 1/14
MovieRental 11/1
Phone 6/2
Blu-Ray 12/21
Lamp 9/10
Phone 9/21
MovieRental 2/17
Textbook 9/15
Blu-Ray 7/9
Textbook 12/26
Phone 1/4
Textbook 1/25
Blu-Ray 6/22
Phone 12/17
Blu-Ray 7/10
Blu-Ray 7/10
Song 12/1
Shoes 12/3
Phone 10/12
Song 7/18
Lamp 11/21
Shoes 11/11
Song 2/26
Blu-Ray 6/21
Blu-Ray 8/17
Textbook 12/1
MovieRental 6/10
MovieRental 1/6
Phone 10/4
Textbook 12/4
MovieRental 9/17
MovieRental 1/13
Blu-Ray 11/6
Textbook 5/2
Textbook 6/17
Lamp 7/20
Song 6/25
Lamp 5/3
Textbook 1/4
MovieRental 10/20
Song 9/15
Blu-Ray 1/26
Song 11/19
Song 6/15
Phone 5/21
Shoes 7/12
Lamp 4/7
Shoes 3/7
Textbook 5/21
Shoes 2/7
Song 8/10
Song 8/8
Lamp 4/18
MovieRental 11/20
Song 11/4
MovieRental 11/18
Song 1/4
Textbook 11/3
Blu-Ray 2/21
Song 5/12
MovieRental 9/18
Shoes 5/17
Textbook 3/22
Lamp 7/1
Blu-Ray 6/14
MovieRental 2/1
Phone 5/2
Textbook 8/12
Shoes 7/19
Phone 9/17
Lamp 10/26
Shoes 11/13
Song 11/24
Blu-Ray 7/12
Shoes 10/8
Shoes 4/16
Song 12/7
Shoes 1/19
Phone 10/14
Song 7/20
MovieRental 10/13
MovieRental 9/6
Lamp 9/20
MovieRental 5/16
Song 5/20
Textbook 6/22
Textbook 7/10
MovieRental 2/6
Song 7/11
Blu-Ray 4/12
Blu-Ray 4/7
Textbook 5/17
Textbook 6/14
MovieRental 7/24
Phone 8/2
Phone 3/25
Phone 11/23
Shoes 10/24
Textbook 5/14
Shoes 11/22
Song 9/12
Textbook 4/9
Textbook 5/10
Phone 3/19
Phone 5/15
Textbook 3/10
Lamp 11/25
Phone 4/25
Shoes 7/13
Song 1/25
Phone 12/22
MovieRental 1/6
MovieRental 10/9
Textbook 8/5
Blu-Ray 8/10
Song 6/19
Blu-Ray 12/10
Phone 2/9
Phone 3/4
Lamp 3/6
MovieRental 4/24
Phone 5/24
Phone 1/12
Lamp 12/21
Lamp 9/26
Textbook 10/23
Song 7/4
Blu-Ray 7/15
MovieRental 1/3
Textbook 8/23
Shoes 8/20
Song 5/5
Lamp 12/1
Textbook 4/20
Textbook 1/19
Textbook 8/18
Shoes 4/4
Blu-Ray 5/5
Phone 4/8
Shoes 5/3
Song 5/24
Lamp 5/3
Shoes 8/23
Lamp 6/13
Blu-Ray 9/18
Blu-Ray 4/20
Lamp 2/19
Textbook 3/9
Shoes 10/24
Shoes 9/23
Lamp 7/19
MovieRental 10/24
Lamp 12/4
Shoes 10/13
Song 2/21
MovieRental 6/17
Lamp 10/2
Textbook 1/3
Shoes 9/11
Shoes 12/24
